date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:39:14	44351/44351	---MCZ	200	added ('OK')	text/html	etag:W/%225d2d7430daa44e9288d02e18478d55ca%22	https://trathaomocsalem.com/products/tao-do-tan-cuong-tui-500g	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tao-do-tan-cuong-tui-500g.html	(from https://trathaomocsalem.com/)
09:39:15	64568/64568	---MCZ	200	added ('OK')	text/html	etag:W/%22abeb032e923542ecb1aacb3db64c2499%22	https://trathaomocsalem.com/products/thien-son-tuyet-lien	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/thien-son-tuyet-lien.html	(from https://trathaomocsalem.com/)
09:39:16	41708/41708	---M--	200	added ('OK')	image/jpeg	etag:%22605607be706f352ac3b2170199a5de2b%22	http://product.hstatic.net/1000295444/product/ky-tu-ninh-ha-1_a3e0d2950320413cad970dc514b5aeeb_large.jpg	D:/View/trathaomoc/trathaomoc/product.hstatic.net/1000295444/product/ky-tu-ninh-ha-1_a3e0d2950320413cad970dc514b5aeeb_large.jpg	(from https://trathaomocsalem.com/)
09:39:16	53338/53338	---M--	200	added ('OK')	image/jpeg	etag:%223d4ed5524b7ac61f263a2ed575504d93%22	http://product.hstatic.net/1000295444/product/hat-khiem-thuc_6c6a1809428c4aceb9a81edba56dcb7b_large.jpg	D:/View/trathaomoc/trathaomoc/product.hstatic.net/1000295444/product/hat-khiem-thuc_6c6a1809428c4aceb9a81edba56dcb7b_large.jpg	(from https://trathaomocsalem.com/)
09:39:17	51181/51181	---MCZ	200	added ('OK')	text/html	etag:W/%225d1cf58e7c864c9b80c944cbaf647bbf%22	https://trathaomocsalem.com/products/tra-bac-ha-say-kho	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tra-bac-ha-say-kho.html	(from https://trathaomocsalem.com/)
09:39:20	50494/50494	---MCZ	200	added ('OK')	text/html	etag:W/%22a05c269540db4eb8859bbd67d715fbf2%22	https://trathaomocsalem.com/products/tra-cam-thao-lat	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tra-cam-thao-lat.html	(from https://trathaomocsalem.com/)
09:39:20	36828/36828	---M--	200	added ('OK')	image/jpeg	etag:%22560edc2a03c621cf968304abb5363571%22	http://product.hstatic.net/1000295444/product/tao-do-tan-cuong-1_67acbdf539fe43d68f7eaa3a591b47a1_large.jpg	D:/View/trathaomoc/trathaomoc/product.hstatic.net/1000295444/product/tao-do-tan-cuong-1_67acbdf539fe43d68f7eaa3a591b47a1_large.jpg	(from https://trathaomocsalem.com/)
09:39:20	26419/26419	---M--	200	added ('OK')	image/jpeg	etag:%2297a16a93c7d60c022a5c7c4f2069fb73%22	http://product.hstatic.net/1000295444/product/tra-bac-ha-8_436e371a77a34fc8ae1c07b09dbb5996_large.jpg	D:/View/trathaomoc/trathaomoc/product.hstatic.net/1000295444/product/tra-bac-ha-8_436e371a77a34fc8ae1c07b09dbb5996_large.jpg	(from https://trathaomocsalem.com/)
09:39:22	47793/47793	---MCZ	200	added ('OK')	text/html	etag:W/%2225ccbc8d4e4942348fddc5d2c18fd3ab%22	https://trathaomocsalem.com/products/tra-cam-vang	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tra-cam-vang.html	(from https://trathaomocsalem.com/)
09:39:23	62672/62672	---M--	200	added ('OK')	image/jpeg	etag:%22dd01b1c54848d116460e513d88745e2f%22	http://product.hstatic.net/1000295444/product/thien-son-tuyet-lien-3_7ac3252219df481a8db60e7ffddbd8fd_large.jpg	D:/View/trathaomoc/trathaomoc/product.hstatic.net/1000295444/product/thien-son-tuyet-lien-3_7ac3252219df481a8db60e7ffddbd8fd_large.jpg	(from https://trathaomocsalem.com/)
09:39:24	48946/48946	---MCZ	200	added ('OK')	text/html	etag:W/%22820750f950664e7e8ffddf29309db251%22	https://trathaomocsalem.com/products/tra-duong-nhan-tao-do-ky-tu-long-nhan	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tra-duong-nhan-tao-do-ky-tu-long-nhan.html	(from https://trathaomocsalem.com/)
09:39:27	46207/46207	---MCZ	200	added ('OK')	text/html	etag:W/%22c1a57e5f0de24451b6f1ea432e2f9506%22	https://trathaomocsalem.com/products/tra-hoa-bach-hop	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tra-hoa-bach-hop.html	(from https://trathaomocsalem.com/)
09:39:27	42618/42618	---M--	200	added ('OK')	image/jpeg	etag:%22f44fe1cd03d0afae1c34e7b1407693fc%22	http://product.hstatic.net/1000295444/product/cam-thao-2_6c3e8938954a44f3b9f89ca62fe15c55_large.jpg	D:/View/trathaomoc/trathaomoc/product.hstatic.net/1000295444/product/cam-thao-2_6c3e8938954a44f3b9f89ca62fe15c55_large.jpg	(from https://trathaomocsalem.com/)
09:39:30	49309/49309	---MCZ	200	added ('OK')	text/html	etag:W/%221c52154413224985aa5a411e14ab3c6f%22	https://trathaomocsalem.com/products/tra-hoa-chi-ban-alzibia	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/tra-hoa-chi-ban-alzibia.html	(from https://trathaomocsalem.com/)
