date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:32	168064/168064	---M--	200	added ('OK')	image/jpeg	etag:%2229080-5fdfbd54f25d5%22	https://minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-36.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-36.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:40	503063/503063	---M--	200	added ('OK')	image/jpeg	etag:%227ad17-5f6e837a4b120%22	http://minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90323-7633.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90323-7633.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:54	258677/258677	---M--	200	added ('OK')	image/jpeg	etag:%223f275-5fdfc017e506b%22	https://minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-34.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-34.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:56	66838/66838	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:47:54%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=2	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-2.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:58	65827/65827	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:47:57%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=3	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-3.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:00	67077/67077	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:47:59%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=4	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-4.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:08	67369/67369	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:00%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=5	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-5.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:10	67672/67672	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:09%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=6	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-6.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:12	67261/67261	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:11%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=7	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-7.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:14	67931/67931	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:13%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=8	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-8.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
